Value,Pixel count,Area (deg²)
2.04643,5,0.000000000000437602489434854000
2.05058,919,0.000000000080431337558126200000
2.06345,4,0.000000000000350081991547883000
2.06463,920,0.000000000080518858056013200000
2.06509,7,0.000000000000612643485208796000
2.06741,920,0.000000000080518858056013200000
2.06761,921,0.000000000080606378553900100000
2.0684,5,0.000000000000437602489434854000
2.0715,5,0.000000000000437602489434854000
2.07434,925,0.000000000080956460545448000000
2.07483,921,0.000000000080606378553900100000
2.07799,5,0.000000000000437602489434854000
2.084,3,0.000000000000262561493660912000
2.09136,918,0.000000000080343817060239200000
2.09194,918,0.000000000080343817060239200000
2.09744,922,0.000000000080693899051787100000
2.09943,7,0.000000000000612643485208796000
2.10618,7,0.000000000000612643485208796000
2.10869,4,0.000000000000350081991547883000
2.11663,924,0.000000000080868940047561100000
2.11828,922,0.000000000080693899051787100000
2.1235,920,0.000000000080518858056013200000
2.12415,920,0.000000000080518858056013200000
2.12449,955,0.000000000083582075482057200000
2.12944,920,0.000000000080518858056013200000
2.12997,918,0.000000000080343817060239200000
2.13198,921,0.000000000080606378553900100000
2.13357,923,0.000000000080781419549674100000
2.13715,7,0.000000000000612643485208796000
2.14191,1,0.000000000000087520497886970800
2.15031,5,0.000000000000437602489434854000
2.1504,917,0.000000000080256296562352300000
2.15188,923,0.000000000080781419549674100000
2.15914,7,0.000000000000612643485208796000
2.16277,924,0.000000000080868940047561100000
2.1684,4,0.000000000000350081991547883000
2.16858,1,0.000000000000087520497886970800
2.1736,1,0.000000000000087520497886970800
2.18137,919,0.000000000080431337558126200000
2.19148,7,0.000000000000612643485208796000
2.19396,52,0.000000000004551065890122480000
2.20748,918,0.000000000080343817060239200000
2.20918,5,0.000000000000437602489434854000
2.21771,921,0.000000000080606378553900100000
2.22474,7,0.000000000000612643485208796000
2.22502,881,0.000000000077105558638421300000
2.22536,920,0.000000000080518858056013200000
2.2265,917,0.000000000080256296562352300000
2.22706,925,0.000000000080956460545448000000
2.22925,922,0.000000000080693899051787100000
2.23136,920,0.000000000080518858056013200000
2.23312,7,0.000000000000612643485208796000
2.23858,1,0.000000000000087520497886970800
2.23987,1,0.000000000000087520497886970800
2.2523,8,0.000000000000700163983095767000
2.25599,1,0.000000000000087520497886970800
2.25806,918,0.000000000080343817060239200000
2.25913,5,0.000000000000437602489434854000
2.2628,1,0.000000000000087520497886970800
2.26288,921,0.000000000080606378553900100000
2.26799,921,0.000000000080606378553900100000
2.27235,917,0.000000000080256296562352300000
2.27408,1,0.000000000000087520497886970800
2.2743,8,0.000000000000700163983095767000
2.27551,920,0.000000000080518858056013200000
2.27796,83,0.000000000007264201324618580000
2.28024,1,0.000000000000087520497886970800
2.28409,918,0.000000000080343817060239200000
2.2859,920,0.000000000080518858056013200000
2.28595,1,0.000000000000087520497886970800
2.29161,7,0.000000000000612643485208796000
2.29244,7,0.000000000000612643485208796000
2.29369,918,0.000000000080343817060239200000
2.30028,1,0.000000000000087520497886970800
2.30762,920,0.000000000080518858056013200000
2.30911,920,0.000000000080518858056013200000
2.31282,919,0.000000000080431337558126200000
2.31449,917,0.000000000080256296562352300000
2.32223,5,0.000000000000437602489434854000
2.32264,130,0.000000000011377664725306200000
2.32278,1,0.000000000000087520497886970800
2.32357,921,0.000000000080606378553900100000
2.32503,7,0.000000000000612643485208796000
2.32551,1,0.000000000000087520497886970800
2.32649,924,0.000000000080868940047561100000
2.32907,921,0.000000000080606378553900100000
2.32916,3,0.000000000000262561493660912000
2.3293,921,0.000000000080606378553900100000
2.33046,918,0.000000000080343817060239200000
2.33202,2,0.000000000000175040995773941000
2.33358,119,0.000000000010414939248549500000
2.3419,5,0.000000000000437602489434854000
2.34661,922,0.000000000080693899051787100000
2.34783,1,0.000000000000087520497886970800
2.34982,1,0.000000000000087520497886970800
2.35083,1,0.000000000000087520497886970800
2.35314,920,0.000000000080518858056013200000
2.35775,918,0.000000000080343817060239200000
2.36276,7,0.000000000000612643485208796000
2.36399,1,0.000000000000087520497886970800
2.3643,1,0.000000000000087520497886970800
2.36541,924,0.000000000080868940047561100000
2.36832,7,0.000000000000612643485208796000
2.37086,1,0.000000000000087520497886970800
