Value,Pixel count,Area (deg2)
2.60781,365,0.000000000032028120208944500000
2.60858,2,0.000000000000175496549090106000
2.60985,1,0.000000000000087748274545053400
2.61006,1,0.000000000000087748274545053400
2.61028,1,0.000000000000087748274545053400
2.61335,917,0.000000000080465167757814000000
2.61342,1,0.000000000000087748274545053400
2.61551,1066,0.000000000093539660665026900000
2.61602,1,0.000000000000087748274545053400
2.61608,3,0.000000000000263244823635160000
2.61803,916,0.000000000080377419483268900000
2.61897,4,0.000000000000350993098180213000
2.61967,913,0.000000000080114174659633800000
2.62004,3,0.000000000000263244823635160000
2.62157,3,0.000000000000263244823635160000
2.6217,1,0.000000000000087748274545053400
2.6217,1,0.000000000000087748274545053400
2.62507,1,0.000000000000087748274545053400
2.62525,1,0.000000000000087748274545053400
2.62593,1,0.000000000000087748274545053400
2.62624,1,0.000000000000087748274545053400
2.62629,1,0.000000000000087748274545053400
2.6266,1,0.000000000000087748274545053400
2.62725,1,0.000000000000087748274545053400
2.62728,917,0.000000000080465167757814000000
2.62734,2,0.000000000000175496549090106000
2.6276,1,0.000000000000087748274545053400
2.62782,1,0.000000000000087748274545053400
2.62796,1,0.000000000000087748274545053400
2.62806,1,0.000000000000087748274545053400
2.62832,1,0.000000000000087748274545053400
2.6308,2,0.000000000000175496549090106000
2.63134,917,0.000000000080465167757814000000
2.63212,2,0.000000000000175496549090106000
2.63413,5,0.000000000000438741372725267000
2.63463,1,0.000000000000087748274545053400
2.63516,1,0.000000000000087748274545053400
2.6357,917,0.000000000080465167757814000000
2.63809,5,0.000000000000438741372725267000
2.63812,1,0.000000000000087748274545053400
2.63889,1,0.000000000000087748274545053400
2.6394,3,0.000000000000263244823635160000
2.64057,1,0.000000000000087748274545053400
2.64305,1,0.000000000000087748274545053400
2.64424,6,0.000000000000526489647270320000
2.64447,918,0.000000000080552916032359000000
2.64456,1,0.000000000000087748274545053400
2.64788,3,0.000000000000263244823635160000
2.64836,1,0.000000000000087748274545053400
2.64862,918,0.000000000080552916032359000000
2.64936,3,0.000000000000263244823635160000
2.64937,914,0.000000000080201922934178800000
2.65354,1,0.000000000000087748274545053400
2.656,3,0.000000000000263244823635160000
2.65608,1,0.000000000000087748274545053400
2.65612,914,0.000000000080201922934178800000
2.65625,4,0.000000000000350993098180213000
2.65841,5,0.000000000000438741372725267000
2.6592,4,0.000000000000350993098180213000
2.65955,2,0.000000000000175496549090106000
2.66043,1,0.000000000000087748274545053400
2.66131,1,0.000000000000087748274545053400
2.6618,825,0.000000000072392326499669000000
2.66215,2,0.000000000000175496549090106000
2.66248,2,0.000000000000175496549090106000
2.66324,1,0.000000000000087748274545053400
2.66429,1,0.000000000000087748274545053400
2.66476,2,0.000000000000175496549090106000
2.66523,1,0.000000000000087748274545053400
2.66627,5,0.000000000000438741372725267000
2.66889,1,0.000000000000087748274545053400
2.6691,2,0.000000000000175496549090106000
2.67032,1,0.000000000000087748274545053400
2.67126,3,0.000000000000263244823635160000
2.67147,2,0.000000000000175496549090106000
2.67344,5,0.000000000000438741372725267000
2.67348,4,0.000000000000350993098180213000
2.67544,1,0.000000000000087748274545053400
2.67666,1,0.000000000000087748274545053400
2.67669,1,0.000000000000087748274545053400
2.67921,4,0.000000000000350993098180213000
2.67973,5,0.000000000000438741372725267000
2.67998,1,0.000000000000087748274545053400
2.68057,1,0.000000000000087748274545053400
2.68135,2,0.000000000000175496549090106000
2.6819,2,0.000000000000175496549090106000
2.68236,2,0.000000000000175496549090106000
2.68299,918,0.000000000080552916032359000000
2.68582,1,0.000000000000087748274545053400
2.68787,1,0.000000000000087748274545053400
2.69128,1,0.000000000000087748274545053400
2.69362,8,0.000000000000701986196360427000
2.69384,913,0.000000000080114174659633800000
2.69387,1,0.000000000000087748274545053400
2.69396,3,0.000000000000263244823635160000
2.69451,4,0.000000000000350993098180213000
2.69506,1,0.000000000000087748274545053400
2.69608,5,0.000000000000438741372725267000
2.69742,1,0.000000000000087748274545053400
2.69793,1,0.000000000000087748274545053400
2.69874,914,0.000000000080201922934178800000
2.69936,1,0.000000000000087748274545053400
2.69968,1,0.000000000000087748274545053400
2.70025,1,0.000000000000087748274545053400
2.70043,1,0.000000000000087748274545053400
2.70113,1,0.000000000000087748274545053400
2.70276,4,0.000000000000350993098180213000
2.70559,4,0.000000000000350993098180213000
2.70566,1,0.000000000000087748274545053400
2.70728,3,0.000000000000263244823635160000
2.70741,1,0.000000000000087748274545053400
2.70803,2,0.000000000000175496549090106000
2.70804,3,0.000000000000263244823635160000
2.7082,4,0.000000000000350993098180213000
2.70873,1,0.000000000000087748274545053400
2.70905,1,0.000000000000087748274545053400
2.71032,3,0.000000000000263244823635160000
2.71039,1,0.000000000000087748274545053400
2.71103,1,0.000000000000087748274545053400
2.71369,1,0.000000000000087748274545053400
2.71474,1,0.000000000000087748274545053400
2.7158,1,0.000000000000087748274545053400
2.71643,1,0.000000000000087748274545053400
2.71843,1,0.000000000000087748274545053400
2.71924,914,0.000000000080201922934178800000
2.72023,3,0.000000000000263244823635160000
2.72047,917,0.000000000080465167757814000000
2.72314,1,0.000000000000087748274545053400
2.72324,1,0.000000000000087748274545053400
2.72337,918,0.000000000080552916032359000000
2.72391,5,0.000000000000438741372725267000
2.72415,1,0.000000000000087748274545053400
2.72421,1096,0.000000000096172108901378500000
2.72452,5,0.000000000000438741372725267000
2.72525,1,0.000000000000087748274545053400
2.72696,2,0.000000000000175496549090106000
2.72812,4,0.000000000000350993098180213000
2.72931,4,0.000000000000350993098180213000
2.73037,1,0.000000000000087748274545053400
2.73105,918,0.000000000080552916032359000000
2.73219,1,0.000000000000087748274545053400
2.73296,1,0.000000000000087748274545053400
2.73347,1,0.000000000000087748274545053400
2.73489,1,0.000000000000087748274545053400
2.73504,1,0.000000000000087748274545053400
2.7382,1,0.000000000000087748274545053400
2.73832,5,0.000000000000438741372725267000
2.73928,1,0.000000000000087748274545053400
2.74003,4,0.000000000000350993098180213000
2.74009,2,0.000000000000175496549090106000
2.74009,1,0.000000000000087748274545053400
2.74094,1,0.000000000000087748274545053400
2.7427,1,0.000000000000087748274545053400
2.7477,959,0.000000000084150595288706200000
2.74919,434,0.000000000038082751152553200000
2.74951,914,0.000000000080201922934178800000
2.75128,1,0.000000000000087748274545053400
2.75154,917,0.000000000080465167757814000000
2.75168,1,0.000000000000087748274545053400
2.75256,1,0.000000000000087748274545053400
2.75436,1,0.000000000000087748274545053400
2.75521,5,0.000000000000438741372725267000
2.75592,3,0.000000000000263244823635160000
2.76144,4,0.000000000000350993098180213000
2.76331,4,0.000000000000350993098180213000
2.76373,1,0.000000000000087748274545053400
2.76413,1,0.000000000000087748274545053400
2.76918,1,0.000000000000087748274545053400
2.76922,4,0.000000000000350993098180213000
2.76945,918,0.000000000080552916032359000000
2.77137,1,0.000000000000087748274545053400
2.77212,3,0.000000000000263244823635160000
2.7738,1,0.000000000000087748274545053400
2.77503,5,0.000000000000438741372725267000
2.77569,1,0.000000000000087748274545053400
2.77631,1,0.000000000000087748274545053400
2.7764,1,0.000000000000087748274545053400
2.77778,4,0.000000000000350993098180213000
2.778,1,0.000000000000087748274545053400
2.77866,3,0.000000000000263244823635160000
2.77891,1,0.000000000000087748274545053400
2.77964,5,0.000000000000438741372725267000
2.78154,1,0.000000000000087748274545053400
2.78184,915,0.000000000080289671208723900000
2.78273,1,0.000000000000087748274545053400
2.78366,1,0.000000000000087748274545053400
2.78424,4,0.000000000000350993098180213000
2.78475,916,0.000000000080377419483268900000
2.78518,917,0.000000000080465167757814000000
2.78696,1,0.000000000000087748274545053400
2.78977,1,0.000000000000087748274545053400
2.79028,6,0.000000000000526489647270320000
2.79191,1,0.000000000000087748274545053400
2.79218,1,0.000000000000087748274545053400
2.79242,1,0.000000000000087748274545053400
2.7928,4,0.000000000000350993098180213000
2.79307,1,0.000000000000087748274545053400
2.79462,5,0.000000000000438741372725267000
2.79573,1,0.000000000000087748274545053400
2.79726,1,0.000000000000087748274545053400
2.80044,2,0.000000000000175496549090106000
2.80061,917,0.000000000080465167757814000000
2.80209,1,0.000000000000087748274545053400
2.80235,3,0.000000000000263244823635160000
2.80408,1,0.000000000000087748274545053400
2.80658,1,0.000000000000087748274545053400
2.80969,4,0.000000000000350993098180213000
2.81376,1,0.000000000000087748274545053400
2.81646,918,0.000000000080552916032359000000
2.81896,1,0.000000000000087748274545053400
2.82007,1,0.000000000000087748274545053400
2.82092,1,0.000000000000087748274545053400
2.82157,1,0.000000000000087748274545053400
2.82202,919,0.000000000080640664306904100000
2.82219,3,0.000000000000263244823635160000
2.82315,1,0.000000000000087748274545053400
2.82446,1,0.000000000000087748274545053400
2.82476,1,0.000000000000087748274545053400
2.8277,5,0.000000000000438741372725267000
2.82833,3,0.000000000000263244823635160000
2.83105,1,0.000000000000087748274545053400
2.83406,913,0.000000000080114174659633800000
2.83435,1,0.000000000000087748274545053400
2.83487,1,0.000000000000087748274545053400
2.83553,918,0.000000000080552916032359000000
2.8374,1,0.000000000000087748274545053400
2.83872,1,0.000000000000087748274545053400
2.83934,1,0.000000000000087748274545053400
2.84006,5,0.000000000000438741372725267000
2.84154,918,0.000000000080552916032359000000
2.84182,1,0.000000000000087748274545053400
2.84352,1,0.000000000000087748274545053400
2.84385,1,0.000000000000087748274545053400
2.84499,1,0.000000000000087748274545053400
2.84523,6,0.000000000000526489647270320000
2.84727,1,0.000000000000087748274545053400
2.84964,1,0.000000000000087748274545053400
2.85224,1,0.000000000000087748274545053400
2.85239,1,0.000000000000087748274545053400
2.85317,1,0.000000000000087748274545053400
2.85342,1,0.000000000000087748274545053400
2.85346,1,0.000000000000087748274545053400
2.85407,917,0.000000000080465167757814000000
2.85623,2,0.000000000000175496549090106000
2.85786,1,0.000000000000087748274545053400
2.85833,1,0.000000000000087748274545053400
2.86074,914,0.000000000080201922934178800000
2.8618,2,0.000000000000175496549090106000
2.86261,917,0.000000000080465167757814000000
2.86345,1,0.000000000000087748274545053400
2.86359,1,0.000000000000087748274545053400
2.86491,1,0.000000000000087748274545053400
2.86553,4,0.000000000000350993098180213000
2.86556,1,0.000000000000087748274545053400
2.86707,1,0.000000000000087748274545053400
2.87268,3,0.000000000000263244823635160000
2.87296,1,0.000000000000087748274545053400
2.8733,1,0.000000000000087748274545053400
2.87356,918,0.000000000080552916032359000000
2.87483,1,0.000000000000087748274545053400
2.87805,2,0.000000000000175496549090106000
2.87816,1,0.000000000000087748274545053400
2.87935,3,0.000000000000263244823635160000
2.8802,1,0.000000000000087748274545053400
2.88052,917,0.000000000080465167757814000000
2.88468,4,0.000000000000350993098180213000
2.8853,1,0.000000000000087748274545053400
2.88553,1,0.000000000000087748274545053400
2.88571,917,0.000000000080465167757814000000
2.88671,1,0.000000000000087748274545053400
2.88857,3,0.000000000000263244823635160000
2.88875,3,0.000000000000263244823635160000
2.88962,1,0.000000000000087748274545053400
2.88982,918,0.000000000080552916032359000000
2.89027,917,0.000000000080465167757814000000
2.89031,916,0.000000000080377419483268900000
2.8928,3,0.000000000000263244823635160000
2.89539,1,0.000000000000087748274545053400
2.89994,916,0.000000000080377419483268900000
2.90156,1,0.000000000000087748274545053400
2.9016,890,0.000000000078095964345097500000
2.9017,915,0.000000000080289671208723900000
2.90236,5,0.000000000000438741372725267000
2.90451,2,0.000000000000175496549090106000
2.90454,1,0.000000000000087748274545053400
2.90561,918,0.000000000080552916032359000000
2.90781,1,0.000000000000087748274545053400
2.90924,3,0.000000000000263244823635160000
2.9095,3,0.000000000000263244823635160000
2.90986,3,0.000000000000263244823635160000
2.91005,1,0.000000000000087748274545053400
2.91017,3,0.000000000000263244823635160000
2.91073,1,0.000000000000087748274545053400
2.91124,1,0.000000000000087748274545053400
2.91134,1,0.000000000000087748274545053400
2.91185,4,0.000000000000350993098180213000
2.91331,919,0.000000000080640664306904100000
2.91342,3,0.000000000000263244823635160000
2.91547,4,0.000000000000350993098180213000
2.91613,1,0.000000000000087748274545053400
2.91747,915,0.000000000080289671208723900000
2.91908,1,0.000000000000087748274545053400
2.92015,4,0.000000000000350993098180213000
2.92291,1,0.000000000000087748274545053400
2.92459,3,0.000000000000263244823635160000
2.92558,1,0.000000000000087748274545053400
2.92615,5,0.000000000000438741372725267000
2.92655,3,0.000000000000263244823635160000
2.92683,5,0.000000000000438741372725267000
2.9273,1,0.000000000000087748274545053400
2.92784,1,0.000000000000087748274545053400
2.92831,918,0.000000000080552916032359000000
2.92844,1,0.000000000000087748274545053400
2.93009,4,0.000000000000350993098180213000
2.93266,1,0.000000000000087748274545053400
2.93287,1,0.000000000000087748274545053400
2.93401,3,0.000000000000263244823635160000
2.93819,1,0.000000000000087748274545053400
2.94044,2,0.000000000000175496549090106000
2.94118,1,0.000000000000087748274545053400
2.94178,2,0.000000000000175496549090106000
2.94346,4,0.000000000000350993098180213000
2.94445,5,0.000000000000438741372725267000
2.94705,4,0.000000000000350993098180213000
2.94724,1,0.000000000000087748274545053400
2.94748,4,0.000000000000350993098180213000
2.94787,1,0.000000000000087748274545053400
2.9485,1,0.000000000000087748274545053400
2.94987,1,0.000000000000087748274545053400
2.95118,1,0.000000000000087748274545053400
2.95126,1,0.000000000000087748274545053400
2.95309,1,0.000000000000087748274545053400
2.95352,1,0.000000000000087748274545053400
2.95379,3,0.000000000000263244823635160000
2.95384,1,0.000000000000087748274545053400
2.95395,1,0.000000000000087748274545053400
2.95456,1,0.000000000000087748274545053400
2.95591,914,0.000000000080201922934178800000
2.95629,916,0.000000000080377419483268900000
2.95675,913,0.000000000080114174659633800000
2.95815,1,0.000000000000087748274545053400
2.95887,914,0.000000000080201922934178800000
2.95966,1,0.000000000000087748274545053400
2.96295,915,0.000000000080289671208723900000
2.96351,1,0.000000000000087748274545053400
2.96384,1,0.000000000000087748274545053400
2.96398,1,0.000000000000087748274545053400
2.9642,3,0.000000000000263244823635160000
2.96478,1,0.000000000000087748274545053400
2.96495,1,0.000000000000087748274545053400
2.96678,917,0.000000000080465167757814000000
2.96782,2,0.000000000000175496549090106000
2.96792,1,0.000000000000087748274545053400
2.96959,918,0.000000000080552916032359000000
2.96988,1,0.000000000000087748274545053400
2.97096,1,0.000000000000087748274545053400
2.971,1,0.000000000000087748274545053400
2.97162,1,0.000000000000087748274545053400
2.97191,1,0.000000000000087748274545053400
2.97205,1,0.000000000000087748274545053400
2.97234,1,0.000000000000087748274545053400
2.97259,918,0.000000000080552916032359000000
2.97498,1,0.000000000000087748274545053400
2.9751,1,0.000000000000087748274545053400
2.97894,1,0.000000000000087748274545053400
2.97909,1,0.000000000000087748274545053400
2.97962,1,0.000000000000087748274545053400
2.98019,1,0.000000000000087748274545053400
2.98169,3,0.000000000000263244823635160000
2.9819,916,0.000000000080377419483268900000
2.98264,918,0.000000000080552916032359000000
2.98305,1,0.000000000000087748274545053400
2.98377,913,0.000000000080114174659633800000
2.98554,1,0.000000000000087748274545053400
2.98593,1,0.000000000000087748274545053400
2.986,1,0.000000000000087748274545053400
2.98683,1,0.000000000000087748274545053400
2.98694,3,0.000000000000263244823635160000
2.98814,918,0.000000000080552916032359000000
2.98896,913,0.000000000080114174659633800000
2.9897,1,0.000000000000087748274545053400
2.98979,914,0.000000000080201922934178800000
2.99179,1,0.000000000000087748274545053400
2.99469,1,0.000000000000087748274545053400
2.99578,1,0.000000000000087748274545053400
2.99617,1,0.000000000000087748274545053400
2.99647,1,0.000000000000087748274545053400
2.99857,4,0.000000000000350993098180213000
2.99915,1,0.000000000000087748274545053400
2.9994,5,0.000000000000438741372725267000
3.00046,1,0.000000000000087748274545053400
3.00046,1,0.000000000000087748274545053400
3.00149,1,0.000000000000087748274545053400
3.00532,1,0.000000000000087748274545053400
3.00637,1833,0.000000000160842587241083000000
3.00705,918,0.000000000080552916032359000000
3.00706,4,0.000000000000350993098180213000
3.00835,3,0.000000000000263244823635160000
3.00885,1,0.000000000000087748274545053400
3.0111,1,0.000000000000087748274545053400
3.01359,1,0.000000000000087748274545053400
3.01369,2,0.000000000000175496549090106000
3.01371,1,0.000000000000087748274545053400
3.01635,3,0.000000000000263244823635160000
3.01779,1,0.000000000000087748274545053400
3.01907,1,0.000000000000087748274545053400
3.01915,2,0.000000000000175496549090106000
3.01965,1,0.000000000000087748274545053400
3.02091,916,0.000000000080377419483268900000
3.02111,917,0.000000000080465167757814000000
3.02262,1,0.000000000000087748274545053400
3.02342,3,0.000000000000263244823635160000
3.02488,4,0.000000000000350993098180213000
3.02665,5,0.000000000000438741372725267000
3.02726,1,0.000000000000087748274545053400
3.0301,1,0.000000000000087748274545053400
3.03041,1,0.000000000000087748274545053400
3.03071,3,0.000000000000263244823635160000
3.03165,915,0.000000000080289671208723900000
3.03356,1,0.000000000000087748274545053400
3.03377,918,0.000000000080552916032359000000
3.03382,1,0.000000000000087748274545053400
3.03488,1,0.000000000000087748274545053400
3.03517,1,0.000000000000087748274545053400
3.03868,2,0.000000000000175496549090106000
3.03881,1,0.000000000000087748274545053400
3.04487,5,0.000000000000438741372725267000
3.04604,916,0.000000000080377419483268900000
3.04623,1,0.000000000000087748274545053400
3.04804,3,0.000000000000263244823635160000
3.04985,1,0.000000000000087748274545053400
3.0508,917,0.000000000080465167757814000000
3.05264,1,0.000000000000087748274545053400
3.05281,1,0.000000000000087748274545053400
3.05505,6,0.000000000000526489647270320000
3.05901,3,0.000000000000263244823635160000
3.05995,2,0.000000000000175496549090106000
3.06,1,0.000000000000087748274545053400
3.06137,2,0.000000000000175496549090106000
3.06163,914,0.000000000080201922934178800000
3.06428,1,0.000000000000087748274545053400
3.0662,1,0.000000000000087748274545053400
3.06749,2,0.000000000000175496549090106000
3.06798,919,0.000000000080640664306904100000
3.07578,1,0.000000000000087748274545053400
3.07813,917,0.000000000080465167757814000000
3.07957,1,0.000000000000087748274545053400
3.08055,1,0.000000000000087748274545053400
3.08288,913,0.000000000080114174659633800000
3.0853,4,0.000000000000350993098180213000
3.0861,3,0.000000000000263244823635160000
3.08753,1,0.000000000000087748274545053400
3.08816,918,0.000000000080552916032359000000
3.08994,1,0.000000000000087748274545053400
3.09054,1,0.000000000000087748274545053400
3.0921,2,0.000000000000175496549090106000
3.09374,4,0.000000000000350993098180213000
3.0939,1,0.000000000000087748274545053400
3.09634,1,0.000000000000087748274545053400
3.09706,1,0.000000000000087748274545053400
3.09874,912,0.000000000080026426385088700000
3.0996,1,0.000000000000087748274545053400
3.10016,1,0.000000000000087748274545053400
3.10222,1,0.000000000000087748274545053400
3.10347,917,0.000000000080465167757814000000
3.10404,917,0.000000000080465167757814000000
3.10861,918,0.000000000080552916032359000000
3.11059,1,0.000000000000087748274545053400
3.11185,1,0.000000000000087748274545053400
3.1133,1,0.000000000000087748274545053400
3.1142,1,0.000000000000087748274545053400
3.11425,1,0.000000000000087748274545053400
3.11472,1,0.000000000000087748274545053400
3.11499,2,0.000000000000175496549090106000
3.11604,1,0.000000000000087748274545053400
3.12022,1,0.000000000000087748274545053400
3.12247,2,0.000000000000175496549090106000
3.12283,915,0.000000000080289671208723900000
3.12302,3,0.000000000000263244823635160000
3.12604,1,0.000000000000087748274545053400
3.12729,1,0.000000000000087748274545053400
3.12845,4,0.000000000000350993098180213000
3.12967,1,0.000000000000087748274545053400
3.12974,917,0.000000000080465167757814000000
3.13133,1,0.000000000000087748274545053400
3.13288,917,0.000000000080465167757814000000
3.13448,4,0.000000000000350993098180213000
3.13843,918,0.000000000080552916032359000000
3.13878,5,0.000000000000438741372725267000
3.14007,918,0.000000000080552916032359000000
3.14095,4,0.000000000000350993098180213000
3.14115,918,0.000000000080552916032359000000
3.14171,1,0.000000000000087748274545053400
3.14233,918,0.000000000080552916032359000000
3.1434,1,0.000000000000087748274545053400
3.14418,1,0.000000000000087748274545053400
3.14503,917,0.000000000080465167757814000000
3.1452,1,0.000000000000087748274545053400
3.14535,918,0.000000000080552916032359000000
3.14664,5,0.000000000000438741372725267000
3.14686,2,0.000000000000175496549090106000
3.1516,1,0.000000000000087748274545053400
3.15298,1,0.000000000000087748274545053400
3.15333,1,0.000000000000087748274545053400
3.1536,916,0.000000000080377419483268900000
3.15402,1,0.000000000000087748274545053400
3.15498,1,0.000000000000087748274545053400
3.15511,1,0.000000000000087748274545053400
3.15608,1,0.000000000000087748274545053400
3.15797,1,0.000000000000087748274545053400
3.1622,917,0.000000000080465167757814000000
3.16298,1,0.000000000000087748274545053400
3.16299,4,0.000000000000350993098180213000
3.16485,4,0.000000000000350993098180213000
3.16637,1,0.000000000000087748274545053400
3.16751,1,0.000000000000087748274545053400
3.16967,5,0.000000000000438741372725267000
3.17201,1,0.000000000000087748274545053400
3.17213,1,0.000000000000087748274545053400
3.17271,918,0.000000000080552916032359000000
3.17376,1,0.000000000000087748274545053400
3.17451,918,0.000000000080552916032359000000
3.17625,1,0.000000000000087748274545053400
3.17655,918,0.000000000080552916032359000000
3.17686,1,0.000000000000087748274545053400
3.17744,918,0.000000000080552916032359000000
3.18121,3,0.000000000000263244823635160000
3.18166,3,0.000000000000263244823635160000
3.18195,6,0.000000000000526489647270320000
3.182,5,0.000000000000438741372725267000
3.18445,916,0.000000000080377419483268900000
3.18503,918,0.000000000080552916032359000000
3.18556,1,0.000000000000087748274545053400
3.18751,2,0.000000000000175496549090106000
3.18799,917,0.000000000080465167757814000000
3.18914,4,0.000000000000350993098180213000
3.18922,1,0.000000000000087748274545053400
3.18935,3,0.000000000000263244823635160000
3.19144,1,0.000000000000087748274545053400
3.1915,1,0.000000000000087748274545053400
3.19167,1,0.000000000000087748274545053400
3.19178,2,0.000000000000175496549090106000
3.19191,1,0.000000000000087748274545053400
3.19259,1,0.000000000000087748274545053400
3.19364,1,0.000000000000087748274545053400
3.19403,1,0.000000000000087748274545053400
3.19422,3,0.000000000000263244823635160000
3.19512,1,0.000000000000087748274545053400
3.19536,1,0.000000000000087748274545053400
3.19715,2,0.000000000000175496549090106000
3.19847,1,0.000000000000087748274545053400
3.20065,1,0.000000000000087748274545053400
3.20116,1,0.000000000000087748274545053400
3.20159,1,0.000000000000087748274545053400
3.20318,1,0.000000000000087748274545053400
3.20412,5,0.000000000000438741372725267000
3.20498,1,0.000000000000087748274545053400
3.20504,918,0.000000000080552916032359000000
3.21006,1,0.000000000000087748274545053400
3.21008,918,0.000000000080552916032359000000
3.21038,4,0.000000000000350993098180213000
3.21154,916,0.000000000080377419483268900000
3.21156,5,0.000000000000438741372725267000
3.21204,1,0.000000000000087748274545053400
3.21689,1,0.000000000000087748274545053400
3.2187,5,0.000000000000438741372725267000
3.21991,3,0.000000000000263244823635160000
3.22026,914,0.000000000080201922934178800000
3.22208,1,0.000000000000087748274545053400
3.2227,918,0.000000000080552916032359000000
3.22513,792,0.000000000069496633439682300000
3.22546,996,0.000000000087397281446873200000
3.22587,4,0.000000000000350993098180213000
3.22769,1,0.000000000000087748274545053400
3.22861,914,0.000000000080201922934178800000
3.23088,5,0.000000000000438741372725267000
3.23179,1,0.000000000000087748274545053400
3.23233,918,0.000000000080552916032359000000
3.23312,3,0.000000000000263244823635160000
3.23607,1,0.000000000000087748274545053400
3.23755,1,0.000000000000087748274545053400
3.23874,1,0.000000000000087748274545053400
3.24224,5,0.000000000000438741372725267000
3.24254,916,0.000000000080377419483268900000
3.24255,1,0.000000000000087748274545053400
3.24432,1,0.000000000000087748274545053400
3.24493,1,0.000000000000087748274545053400
3.24524,917,0.000000000080465167757814000000
3.24544,1,0.000000000000087748274545053400
3.24639,1,0.000000000000087748274545053400
3.24683,5,0.000000000000438741372725267000
3.248,913,0.000000000080114174659633800000
3.24851,1,0.000000000000087748274545053400
3.25019,4,0.000000000000350993098180213000
3.25052,1,0.000000000000087748274545053400
3.25189,2,0.000000000000175496549090106000
3.25195,1,0.000000000000087748274545053400
3.25355,1,0.000000000000087748274545053400
3.25411,1,0.000000000000087748274545053400
3.25458,1,0.000000000000087748274545053400
3.25472,1,0.000000000000087748274545053400
3.25533,1,0.000000000000087748274545053400
3.25586,918,0.000000000080552916032359000000
3.25624,1,0.000000000000087748274545053400
3.25629,1,0.000000000000087748274545053400
3.2613,1,0.000000000000087748274545053400
3.26168,1,0.000000000000087748274545053400
3.26301,1,0.000000000000087748274545053400
3.26356,917,0.000000000080465167757814000000
3.26378,1,0.000000000000087748274545053400
3.26424,1,0.000000000000087748274545053400
3.26471,916,0.000000000080377419483268900000
3.26509,1,0.000000000000087748274545053400
3.26511,1,0.000000000000087748274545053400
3.26575,1,0.000000000000087748274545053400
3.26727,1,0.000000000000087748274545053400
3.26735,1,0.000000000000087748274545053400
3.27111,3,0.000000000000263244823635160000
3.27168,1131,0.000000000099243298510455400000
3.27176,916,0.000000000080377419483268900000
3.27306,1,0.000000000000087748274545053400
3.27386,3,0.000000000000263244823635160000
3.27407,4,0.000000000000350993098180213000
3.27536,1,0.000000000000087748274545053400
3.27832,2,0.000000000000175496549090106000
3.27857,2,0.000000000000175496549090106000
3.2798,1,0.000000000000087748274545053400
3.28167,1,0.000000000000087748274545053400
3.28589,1,0.000000000000087748274545053400
3.287,918,0.000000000080552916032359000000
3.28731,3,0.000000000000263244823635160000
3.2888,1,0.000000000000087748274545053400
3.28948,1,0.000000000000087748274545053400
3.29042,1,0.000000000000087748274545053400
3.2914,1,0.000000000000087748274545053400
3.29204,1,0.000000000000087748274545053400
3.29248,1,0.000000000000087748274545053400
3.29374,3,0.000000000000263244823635160000
3.29619,918,0.000000000080552916032359000000
3.29878,3,0.000000000000263244823635160000
3.3021,1,0.000000000000087748274545053400
3.30339,918,0.000000000080552916032359000000
3.30377,918,0.000000000080552916032359000000
3.30906,1,0.000000000000087748274545053400
3.30952,3,0.000000000000263244823635160000
3.31029,918,0.000000000080552916032359000000
3.31204,915,0.000000000080289671208723900000
3.31256,3,0.000000000000263244823635160000
3.31289,1,0.000000000000087748274545053400
3.31527,918,0.000000000080552916032359000000
3.31642,917,0.000000000080465167757814000000
3.31705,1,0.000000000000087748274545053400
3.31774,917,0.000000000080465167757814000000
3.32131,1,0.000000000000087748274545053400
3.32238,1,0.000000000000087748274545053400
3.32455,917,0.000000000080465167757814000000
3.32673,3,0.000000000000263244823635160000
3.32745,1,0.000000000000087748274545053400
3.32747,914,0.000000000080201922934178800000
3.32788,915,0.000000000080289671208723900000
3.32843,2,0.000000000000175496549090106000
3.32934,914,0.000000000080201922934178800000
3.33311,5,0.000000000000438741372725267000
3.33331,5,0.000000000000438741372725267000
3.33509,1,0.000000000000087748274545053400
3.33557,1,0.000000000000087748274545053400
3.33734,1,0.000000000000087748274545053400
3.33786,4,0.000000000000350993098180213000
3.33866,3,0.000000000000263244823635160000
3.33912,359,0.000000000031501630561674100000
3.34084,3,0.000000000000263244823635160000
3.343,1,0.000000000000087748274545053400
3.34337,1,0.000000000000087748274545053400
3.34412,1,0.000000000000087748274545053400
3.34413,1,0.000000000000087748274545053400
3.34424,1,0.000000000000087748274545053400
3.3463,918,0.000000000080552916032359000000
3.34847,917,0.000000000080465167757814000000
3.34982,3,0.000000000000263244823635160000
3.35024,1,0.000000000000087748274545053400
3.35117,1,0.000000000000087748274545053400
3.35289,1,0.000000000000087748274545053400
3.35495,1,0.000000000000087748274545053400
3.35527,1,0.000000000000087748274545053400
3.35543,1,0.000000000000087748274545053400
3.35557,913,0.000000000080114174659633800000
3.35816,1,0.000000000000087748274545053400
3.35877,5,0.000000000000438741372725267000
3.35987,1,0.000000000000087748274545053400
3.35988,1,0.000000000000087748274545053400
3.36005,915,0.000000000080289671208723900000
3.36057,918,0.000000000080552916032359000000
3.3622,918,0.000000000080552916032359000000
3.36381,917,0.000000000080465167757814000000
3.36443,1,0.000000000000087748274545053400
3.36473,4,0.000000000000350993098180213000
3.36561,914,0.000000000080201922934178800000
3.36702,1,0.000000000000087748274545053400
3.36838,3,0.000000000000263244823635160000
